Time [s], Analyzer Name, Decoded Protocol Result
0.967951666666667,SMBus,Byte 0x4E ACK
0.968130666666667,SMBus,Byte 0x56 ACK
0.968309500000000,SMBus,Byte 0x2D ACK
0.968488416666667,SMBus,Byte 0x34 ACK
0.968667333333333,SMBus,Byte 0x32 ACK
0.968846250000000,SMBus,Byte 0x54 ACK
0.969025166666667,SMBus,Byte 0x34 ACK
0.969204083333333,SMBus,Byte 0x37 ACK
0.969383000000000,SMBus,Byte 0x36 ACK
0.969561916666667,SMBus,Byte 0x35 ACK
0.969684416666667,SMBus,PEC 0xDD OK
0.982019166666667,SMBus,Write address 0x0B ACK Protocol=Block write
0.982169333333333,SMBus,Command DeviceChemistry 0x22
0.982377000000000,SMBus,Read address 0x0B ACK Protocol=Block write
0.982588750000000,SMBus,Byte count 0x04
0.982762916666667,SMBus,Byte 0x4C ACK
0.982941916666667,SMBus,Byte 0x49 ACK
0.983120833333333,SMBus,Byte 0x4F ACK
0.983299833333333,SMBus,Byte 0x4E ACK
0.983476000000000,SMBus,PEC 0x31 OK
1.001022250000000,SMBus,Write address 0x0B ACK Protocol=Process call
1.001210750000000,SMBus,Command OptionalMfgFunction4 0x3C
1.001351333333333,SMBus,Byte count 0x04
1.001491916666667,SMBus,Byte 0x02 ACK
1.001632416666667,SMBus,Byte 0x34 ACK
1.001773000000000,SMBus,Byte 0x00 ACK
1.001913583333333,SMBus,Byte 0x00 ACK
1.002030000000000,SMBus,PEC 0xB8 OK
1.106874416666667,SMBus,Write address 0x0B ACK Protocol=Block write
1.107024583333333,SMBus,Command OptionalMfgFunction4 0x3C
1.107232250000000,SMBus,Read address 0x0B ACK Protocol=Block write
1.107494083333333,SMBus,Byte count 0x0A
1.107670083333333,SMBus,Byte 0x4C ACK
1.107849000000000,SMBus,Byte 0x45 ACK
1.108027916666667,SMBus,Byte 0x4E ACK
1.108205916666667,SMBus,Byte 0x4F ACK
1.108384833333333,SMBus,Byte 0x56 ACK
1.108563833333333,SMBus,Byte 0x4F ACK
1.108699250000000,SMBus,Byte 0xED ACK
1.108878166666667,SMBus,Byte 0xE6 ACK
1.109057083333333,SMBus,Byte 0x91 ACK
1.109292916666667,SMBus,Byte 0x65 ACK
1.109469000000000,SMBus,PEC 0x6D OK
1.110836083333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.110986250000000,SMBus,Command <error> 0x35
1.111193916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.111320500000000,SMBus,Word 0x8000 ACK
1.111715250000000,SMBus,PEC 0x9C OK
1.113008583333333,SMBus,Write address 0x0B ACK Protocol=Block write
1.113158750000000,SMBus,Command <error> 0x37
1.113366416666667,SMBus,Read address 0x0B ACK Protocol=Block write
1.113579416666667,SMBus,Byte count 0x08
1.113752666666667,SMBus,Byte 0x04 ACK
1.113931583333333,SMBus,Byte 0x00 ACK
1.114110583333333,SMBus,Byte 0x3D ACK
1.114289500000000,SMBus,Byte 0x5E ACK
1.114468416666667,SMBus,Byte 0x61 ACK
1.114647416666667,SMBus,Byte 0x01 ACK
1.114826333333333,SMBus,Byte 0x40 ACK
1.115005250000000,SMBus,Byte 0x01 ACK
1.115127333333333,SMBus,PEC 0xFA OK
1.117225750000000,SMBus,Read address 0x05 ACK
1.117339000000000,SMBus,Bad PEC 0x17 should be 0x31
1.117621916666667,SMBus,Read address 0x0B ACK
1.117834000000000,SMBus,Byte 0x0B ACK
1.118008166666667,SMBus,Byte 0x31 ACK
1.118187083333333,SMBus,Byte 0x5A ACK
1.118366000000000,SMBus,Byte 0x37 ACK
1.118544916666667,SMBus,Byte 0x53 ACK
1.118723833333333,SMBus,Byte 0x53 ACK
1.118902750000000,SMBus,Byte 0x33 ACK
1.119081666666667,SMBus,Byte 0x33 ACK
1.119260583333333,SMBus,Byte 0x43 ACK
1.119439500000000,SMBus,Byte 0x31 ACK
1.119618416666667,SMBus,Byte 0x32 ACK
1.119797333333333,SMBus,Byte 0x31 ACK
1.119919666666667,SMBus,Bad PEC 0xF2 should be 0x58
1.121264083333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.121414250000000,SMBus,Command OptionalMfgFunction2 0x3E
1.121621916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.121846416666667,SMBus,Word 0x0100 ACK
1.122130500000000,SMBus,PEC 0xB5 OK
1.123449416666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.123599500000000,SMBus,Command OptionalMfgFunction1 0x3F
1.123807166666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.124037000000000,SMBus,Word 0x2F4F ACK
1.124366416666667,SMBus,Bad PEC 0x18 should be 0x31
1.125762500000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.125912583333333,SMBus,Command OptionalMfgFunction1 0x3F
1.126120250000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.126349333333333,SMBus,Word 0x2F4F ACK
1.126693000000000,SMBus,PEC 0x31 OK
1.128331166666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.128481250000000,SMBus,Command ManufacturerAccess 0x00
1.128688916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.128859333333333,SMBus,Word 0x1800 ACK
1.129209583333333,SMBus,PEC 0x32 OK
1.130478083333333,SMBus,Write address 0x0B ACK Protocol=Read word
