Time [s], Analyzer Name, Decoded Protocol Result
6.362472833333333,SMBus,Command Voltage 0x09
6.362680500000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.362807000000000,SMBus,Word 0xBB30 ACK
6.363201750000000,SMBus,PEC 0x23 OK
6.364712333333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.364862500000000,SMBus,Command RemainingCapacity 0x0F
6.365070083333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.365196666666667,SMBus,Word 0x9515 ACK
6.365540333333334,SMBus,PEC 0xD4 OK
6.367204166666666,SMBus,Write address 0x0B ACK Protocol=Read word
6.367354333333333,SMBus,Command FullChargeCapacity 0x10
6.367600333333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.367726166666666,SMBus,Word 0xA815 ACK
6.368146666666667,SMBus,PEC 0x71 OK
6.370386166666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.370536333333333,SMBus,Command Current 0x0A
6.370744000000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.370930666666666,SMBus,Word 0x0000 ACK
6.371264833333333,SMBus,PEC 0x51 OK
6.373146416666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.373296583333333,SMBus,Command RunTimeToEmpty 0x11
6.373504250000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.373630583333333,SMBus,Word 0xFFFF ACK
6.373987250000000,SMBus,PEC 0x98 OK
6.375561583333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.375711750000000,SMBus,Command AverageCurrent 0x0B
6.375919416666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.376107416666667,SMBus,Word 0x0000 ACK
6.376440666666666,SMBus,PEC 0x47 OK
6.377989583333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.378139750000000,SMBus,Command AverageTimeToFull 0x13
6.378353833333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.378486833333334,SMBus,Word 0xFFFF ACK
6.378856000000000,SMBus,PEC 0xB4 OK
6.380392083333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.380542166666666,SMBus,Command AverageTimeToEmpty 0x12
6.380749833333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.380876583333333,SMBus,Word 0xFFFF ACK
6.381232833333334,SMBus,PEC 0xA2 OK
6.383177833333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.383328000000000,SMBus,Command CycleCount 0x17
6.383574000000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.383700500000000,SMBus,Word 0xF100 ACK
6.384057000000000,SMBus,PEC 0xC9 OK
6.385618666666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.385768833333334,SMBus,Command MaxError 0x0C
6.385976416666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.386164166666667,SMBus,Word 0x0800 ACK
6.386446666666667,SMBus,PEC 0x8D OK
6.388059416666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.388209583333333,SMBus,Command RelativeStateOfCharge 0x0D
6.388417250000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.388607750000000,SMBus,Word 0x6400 ACK
6.388887416666667,SMBus,PEC 0x92 OK
6.390423500000000,SMBus,Write address 0x0B ACK Protocol=Block write
6.390573666666667,SMBus,Command ManufacturerData 0x23
6.390781333333333,SMBus,Read address 0x0B ACK Protocol=Block write
6.390991500000000,SMBus,Byte count 0x0C
6.391167666666667,SMBus,Byte 0x42 ACK
6.391346666666666,SMBus,Byte 0x0A ACK
6.391525666666666,SMBus,Byte 0x05 ACK
6.391704666666667,SMBus,Byte 0x12 ACK
6.391826583333334,SMBus,Byte 0x86 ACK
6.392061666666667,SMBus,Byte 0x0F ACK
6.392184416666667,SMBus,Byte 0x86 ACK
6.392419666666667,SMBus,Byte 0x0F ACK
6.392542250000000,SMBus,Byte 0x86 ACK
6.392777750000000,SMBus,Byte 0x0F ACK
6.392900000000000,SMBus,Byte 0x86 ACK
6.393135666666667,SMBus,Byte 0x0F ACK
6.393311833333334,SMBus,PEC 0x1B OK
6.394870583333334,SMBus,Write address 0x0B ACK Protocol=Block write
6.395020750000000,SMBus,Command <error> 0x30
6.395228416666667,SMBus,Read address 0x0B ACK Protocol=Block write
6.395439750000000,SMBus,Byte count 0x0A
6.395614916666666,SMBus,Byte 0x09 ACK
6.395736916666666,SMBus,Byte 0xEB ACK
6.395972916666667,SMBus,Byte 0x1A ACK
6.396094750000000,SMBus,Byte 0xC1 ACK
6.396330000000000,SMBus,Byte 0x09 ACK
6.396508916666667,SMBus,Byte 0x15 ACK
6.396688000000000,SMBus,Byte 0x00 ACK
6.396866916666666,SMBus,Byte 0x00 ACK
6.397045916666666,SMBus,Byte 0x00 ACK
6.397224916666667,SMBus,Byte 0x00 ACK
6.397401083333333,SMBus,PEC 0x5A OK
6.399253750000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.399403916666667,SMBus,Command ManufacturerAccess 0x00
6.399611583333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.399781500000000,SMBus,Word 0x1800 ACK
6.400132833333333,SMBus,PEC 0x32 OK
6.401745666666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.401895750000000,SMBus,Command BatteryStatus 0x16
6.402103416666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.402229833333333,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
6.402612000000000,SMBus,PEC 0xD3 OK
6.404237500000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.404387666666667,SMBus,Command ChargingCurrent 0x14
6.404595333333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.404796083333333,SMBus,Word 0x0000 ACK
6.405091083333334,SMBus,PEC 0xF2 OK
6.406767750000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.406917916666667,SMBus,Command ChargingVoltage 0x15
6.407125583333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.407327500000000,SMBus,Word 0x3831 ACK
6.407659750000000,SMBus,PEC 0x22 OK
6.409183000000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.409333083333333,SMBus,Command Temperature 0x08
6.409540750000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.409667000000000,SMBus,Word 0x920B ACK
6.410011000000000,SMBus,PEC 0x87 OK
6.411662083333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.411812250000000,SMBus,Command <error> 0x3B
6.412019916666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.412146250000000,SMBus,Word 0x920B ACK
6.412579000000000,SMBus,PEC 0x14 OK
6.414192333333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.414342500000000,SMBus,Command Voltage 0x09
6.414550166666666,SMBus,Read address 0x0B ACK Protocol=Read word
6.414676833333333,SMBus,Word 0xBB30 ACK
6.415071583333333,SMBus,PEC 0x23 OK
6.416722583333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.416872666666666,SMBus,Command RemainingCapacity 0x0F
6.417080333333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.417206583333333,SMBus,Word 0x9515 ACK
6.417576166666667,SMBus,PEC 0xD4 OK
6.419137750000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.419287916666667,SMBus,Command FullChargeCapacity 0x10
6.419533916666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.419660000000000,SMBus,Word 0xA815 ACK
6.420068083333334,SMBus,PEC 0x71 OK
6.421668000000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.421818166666666,SMBus,Command Current 0x0A
6.422025833333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.422212166666666,SMBus,Word 0x0000 ACK
6.422547333333333,SMBus,PEC 0x51 OK
6.424159916666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.424310000000000,SMBus,Command RunTimeToEmpty 0x11
6.424517666666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.424644333333333,SMBus,Word 0xFFFF ACK
6.425000666666667,SMBus,PEC 0x98 OK
6.426702916666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.426853000000000,SMBus,Command AverageCurrent 0x0B
6.427060666666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.427248166666667,SMBus,Word 0x0000 ACK
6.427581416666666,SMBus,PEC 0x47 OK
6.429118083333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.429268250000000,SMBus,Command AverageTimeToFull 0x13
6.429514250000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.429640416666667,SMBus,Word 0xFFFF ACK
6.429997250000000,SMBus,PEC 0xB4 OK
6.431661083333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.431811250000000,SMBus,Command AverageTimeToEmpty 0x12
6.432018916666666,SMBus,Read address 0x0B ACK Protocol=Read word
6.432145500000000,SMBus,Word 0xFFFF ACK
6.432501916666666,SMBus,PEC 0xA2 OK
6.434165750000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.434315916666667,SMBus,Command CycleCount 0x17
6.434523583333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.434649750000000,SMBus,Word 0xF100 ACK
6.435006583333333,SMBus,PEC 0xC9 OK
6.436683250000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.436833333333333,SMBus,Command MaxError 0x0C
6.437041000000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.437228583333333,SMBus,Word 0x0800 ACK
6.437511250000000,SMBus,PEC 0x8D OK
6.439098416666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.439248583333334,SMBus,Command RelativeStateOfCharge 0x0D
6.439494583333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.439685166666667,SMBus,Word 0x6400 ACK
6.439964833333334,SMBus,PEC 0x92 OK
6.441718083333333,SMBus,Write address 0x0B ACK Protocol=Block write
6.441868250000000,SMBus,Command ManufacturerData 0x23
6.442075916666667,SMBus,Read address 0x0B ACK Protocol=Block write
6.442286333333334,SMBus,Byte count 0x0C
6.442462416666666,SMBus,Byte 0x42 ACK
6.442641333333333,SMBus,Byte 0x0A ACK
6.442820250000000,SMBus,Byte 0x05 ACK
6.442999250000000,SMBus,Byte 0x12 ACK
6.443121166666667,SMBus,Byte 0x86 ACK
6.443356333333333,SMBus,Byte 0x0F ACK
6.443479000000000,SMBus,Byte 0x86 ACK
6.443714333333333,SMBus,Byte 0x0F ACK
6.443836833333333,SMBus,Byte 0x86 ACK
6.444072333333334,SMBus,Byte 0x0F ACK
6.444194666666666,SMBus,Byte 0x86 ACK
6.444430333333333,SMBus,Byte 0x0F ACK
6.444606416666667,SMBus,PEC 0x1B OK
6.446178000000000,SMBus,Write address 0x0B ACK Protocol=Block write
6.446328083333333,SMBus,Command <error> 0x30
6.446535750000000,SMBus,Read address 0x0B ACK Protocol=Block write
6.446747250000000,SMBus,Byte count 0x0A
6.446922500000000,SMBus,Byte 0x09 ACK
6.447044333333333,SMBus,Byte 0xEB ACK
6.447279583333334,SMBus,Byte 0x1D ACK
6.447392000000000,SMBus,Byte 0x60 NACK
6.447567833333333,SMBus,Byte 0x04 NACK
6.447746750000000,SMBus,Byte 0x0A NACK
6.447925666666666,SMBus,Byte 0x00 ACK
6.448107583333333,SMBus,Byte 0x00 ACK
6.448286500000000,SMBus,Byte 0x00 ACK
6.448465416666667,SMBus,Byte 0x00 ACK
6.448644333333333,SMBus,Bad PEC 0x2D should be 0x17
8.452196666666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.452346833333333,SMBus,Command ManufacturerAccess 0x00
8.452554500000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.452724999999999,SMBus,Word 0x1800 ACK
8.453075416666668,SMBus,PEC 0x32 OK
8.454701333333333,SMBus,Write address 0x0B ACK Protocol=Read word
8.454851500000000,SMBus,Command BatteryStatus 0x16
8.455059166666667,SMBus,Read address 0x0B ACK Protocol=Read word
8.455185166666666,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
8.455542166666667,SMBus,PEC 0xD3 OK
8.457116583333333,SMBus,Write address 0x0B ACK Protocol=Read word
8.457266750000000,SMBus,Command ChargingCurrent 0x14
8.457474416666667,SMBus,Read address 0x0B ACK Protocol=Read word
8.457675500000001,SMBus,Word 0x0000 ACK
8.457957416666666,SMBus,PEC 0xF2 OK
8.459621250000000,SMBus,Write address 0x0B ACK Protocol=Read word
8.459771416666667,SMBus,Command ChargingVoltage 0x15
8.459979083333334,SMBus,Read address 0x0B ACK Protocol=Read word
8.460180500000000,SMBus,Word 0x3831 ACK
8.460512749999999,SMBus,PEC 0x22 OK
8.462036416666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.462186583333333,SMBus,Command Temperature 0x08
8.462394249999999,SMBus,Read address 0x0B ACK Protocol=Read word
8.462520333333334,SMBus,Word 0x920B ACK
8.462864500000000,SMBus,PEC 0x87 OK
8.464541166666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.464691250000000,SMBus,Command <error> 0x3B
8.464898916666666,SMBus,Read address 0x0B ACK Protocol=Read word
8.465025583333333,SMBus,Word 0x920B ACK
8.465470833333333,SMBus,PEC 0x14 OK
8.467007416666666,SMBus,Write address 0x0B ACK Protocol=Read word
8.467157583333334,SMBus,Command Voltage 0x09
8.467384416666667,SMBus,Read address 0x0B ACK Protocol=Read word
8.467588416666667,SMBus,Word 0x7A30 ACK
8.467873833333334,SMBus,PEC 0xDB OK
8.469524916666666,SMBus,Write address 0x0B ACK Protocol=Read word
8.469675083333334,SMBus,Command RemainingCapacity 0x0F
8.469882750000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.470009083333334,SMBus,Word 0x9515 ACK
8.470365749999999,SMBus,PEC 0xD4 OK
8.471952916666666,SMBus,Write address 0x0B ACK Protocol=Read word
8.472103083333334,SMBus,Command FullChargeCapacity 0x10
8.472310750000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.472436999999999,SMBus,Word 0xA815 ACK
8.472845083333333,SMBus,PEC 0x71 OK
8.474495916666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.474646083333333,SMBus,Command Current 0x0A
8.474872916666667,SMBus,Read address 0x0B ACK Protocol=Read word
8.475018250000000,SMBus,Word 0xE9FC ACK
8.475412916666667,SMBus,PEC 0x55 OK
8.476936666666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.477086833333333,SMBus,Command RunTimeToEmpty 0x11
8.477294499999999,SMBus,Read address 0x0B ACK Protocol=Read word
8.477420833333333,SMBus,Word 0x8401 ACK
8.477828000000001,SMBus,PEC 0x59 OK
8.479454166666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.479604250000000,SMBus,Command AverageCurrent 0x0B
8.479811916666666,SMBus,Read address 0x0B ACK Protocol=Read word
8.479938250000000,SMBus,Word 0xB7FC ACK
8.480294916666667,SMBus,PEC 0x99 OK
8.481863000000001,SMBus,Write address 0x0B ACK Protocol=Read word
8.482032250000000,SMBus,Command AverageTimeToFull 0x13
8.482239916666666,SMBus,Read address 0x0B ACK Protocol=Read word
8.482366250000000,SMBus,Word 0xFFFF ACK
8.482722916666667,SMBus,PEC 0xB4 OK
8.484425166666666,SMBus,Write address 0x0B ACK Protocol=Read word
8.484575250000001,SMBus,Command AverageTimeToEmpty 0x12
8.484782916666667,SMBus,Read address 0x0B ACK Protocol=Read word
8.484909083333333,SMBus,Word 0x8401 ACK
8.485317083333333,SMBus,PEC 0x63 OK
8.486846750000000,SMBus,Write address 0x0B ACK Protocol=Read word
8.487016083333334,SMBus,Command CycleCount 0x17
8.487223750000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.487349999999999,SMBus,Word 0xF100 ACK
8.487706749999999,SMBus,PEC 0xC9 OK
8.489357833333333,SMBus,Write address 0x0B ACK Protocol=Read word
8.489507916666666,SMBus,Command MaxError 0x0C
8.489715583333334,SMBus,Read address 0x0B ACK Protocol=Read word
8.489902833333334,SMBus,Word 0x0800 ACK
8.490185833333333,SMBus,PEC 0x8D OK
8.491747416666668,SMBus,Write address 0x0B ACK Protocol=Read word
8.491897583333333,SMBus,Command RelativeStateOfCharge 0x0D
8.492105250000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.492295666666667,SMBus,Word 0x6400 ACK
8.492575499999999,SMBus,PEC 0x92 OK
8.494277666666667,SMBus,Write address 0x0B ACK Protocol=Block write
8.494427833333333,SMBus,Command ManufacturerData 0x23
8.494635499999999,SMBus,Read address 0x0B ACK Protocol=Block write
8.494845666666667,SMBus,Byte count 0x0C
8.495021916666667,SMBus,Byte 0x42 ACK
8.495200916666667,SMBus,Byte 0x0A ACK
8.495379916666666,SMBus,Byte 0x05 ACK
8.495558916666667,SMBus,Byte 0x12 ACK
8.495680750000000,SMBus,Byte 0x86 ACK
8.495915999999999,SMBus,Byte 0x0F ACK
8.496038583333334,SMBus,Byte 0x86 ACK
8.496274083333333,SMBus,Byte 0x0F ACK
8.496396416666666,SMBus,Byte 0x86 ACK
8.496632166666666,SMBus,Byte 0x0F ACK
8.496754166666667,SMBus,Byte 0x86 ACK
8.496990250000000,SMBus,Byte 0x0F ACK
8.497165499999999,SMBus,PEC 0x1B OK
8.498724749999999,SMBus,Write address 0x0B ACK Protocol=Block write
8.498874916666667,SMBus,Command <error> 0x30
8.499082583333333,SMBus,Read address 0x0B ACK Protocol=Block write
8.499293833333333,SMBus,Byte count 0x0A
8.499468999999999,SMBus,Byte 0x09 ACK
8.499591083333334,SMBus,Byte 0xEB ACK
8.499827166666666,SMBus,Byte 0x1A ACK
8.499948916666666,SMBus,Byte 0xC1 ACK
8.500184250000000,SMBus,Byte 0x09 ACK
8.500363249999999,SMBus,Byte 0x15 ACK
8.500542333333334,SMBus,Byte 0x00 ACK
8.500721333333333,SMBus,Byte 0x00 ACK
8.500900333333334,SMBus,Byte 0x00 ACK
8.501079333333333,SMBus,Byte 0x00 ACK
8.501255499999999,SMBus,PEC 0x5A OK
10.504637166666667,SMBus,Write address 0x0B ACK Protocol=Read word
10.504787333333333,SMBus,Command ManufacturerAccess 0x00
10.504994999999999,SMBus,Read address 0x0B ACK Protocol=Read word
10.505165333333334,SMBus,Word 0x1800 ACK
10.505515750000001,SMBus,PEC 0x32 OK
10.507129083333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.507279250000000,SMBus,Command AverageCurrent 0x0B
10.507486916666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.507612833333333,SMBus,Word 0xE0C0 ACK
10.507969916666667,SMBus,Bad PEC 0xD3 should be 0x4A
10.509557083333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.509707250000000,SMBus,Command ChargingCurrent 0x14
10.509914916666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.510115916666667,SMBus,Word 0x0000 ACK
10.510397916666667,SMBus,PEC 0xF2 OK
10.512100083333333,SMBus,Write address 0x0B ACK Protocol=Read word
10.512250249999999,SMBus,Command ChargingVoltage 0x15
10.512457916666667,SMBus,Read address 0x0B ACK Protocol=Read word
10.512659250000000,SMBus,Word 0x3831 ACK
10.513004916666667,SMBus,PEC 0x22 OK
10.514540833333333,SMBus,Write address 0x0B ACK Protocol=Read word
10.514690999999999,SMBus,Command Temperature 0x08
10.514898666666667,SMBus,Read address 0x0B ACK Protocol=Read word
10.515024833333333,SMBus,Word 0x920B ACK
10.515368916666667,SMBus,PEC 0x87 OK
10.517045500000000,SMBus,Write address 0x0B ACK Protocol=Read word
10.517195666666666,SMBus,Command <error> 0x3B
10.517403333333334,SMBus,Read address 0x0B ACK Protocol=Read word
10.517529916666666,SMBus,Word 0x920B ACK
10.517976083333334,SMBus,PEC 0x14 OK
10.519499083333333,SMBus,Write address 0x0B ACK Protocol=Read word
10.519649250000001,SMBus,Command Voltage 0x09
10.519882416666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.520067500000000,SMBus,Word 0x7930 ACK
10.520352666666666,SMBus,PEC 0xE4 OK
10.522054833333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.522205000000000,SMBus,Command RemainingCapacity 0x0F
10.522412666666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.522538916666667,SMBus,Word 0x9415 ACK
10.522895666666667,SMBus,PEC 0xC1 OK
10.524470083333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.524620250000000,SMBus,Command FullChargeCapacity 0x10
10.524827916666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.524954583333333,SMBus,Word 0xA815 ACK
10.525375166666667,SMBus,PEC 0x71 OK
10.527013083333333,SMBus,Write address 0x0B ACK Protocol=Read word
10.527163249999999,SMBus,Command Current 0x0A
10.527370916666667,SMBus,Read address 0x0B ACK Protocol=Read word
10.527496916666667,SMBus,Word 0xEDFC ACK
10.527892583333333,SMBus,PEC 0x01 OK
10.529415500000001,SMBus,Write address 0x0B ACK Protocol=Read word
10.529565666666667,SMBus,Command RunTimeToEmpty 0x11
10.529792499999999,SMBus,Read address 0x0B ACK Protocol=Read word
10.529937583333334,SMBus,Word 0x8501 ACK
10.530345666666667,SMBus,PEC 0x4C OK
10.531984083333333,SMBus,Write address 0x0B ACK Protocol=Read word
10.532134250000000,SMBus,Command AverageCurrent 0x0B
10.532380249999999,SMBus,Read address 0x0B ACK Protocol=Read word
10.532506000000000,SMBus,Word 0xEDFC ACK
10.532901750000001,SMBus,PEC 0x17 OK
10.534437666666667,SMBus,Write address 0x0B ACK Protocol=Read word
10.534587750000000,SMBus,Command AverageTimeToFull 0x13
10.534795416666666,SMBus,Read address 0x0B ACK Protocol=Read word
10.534921833333334,SMBus,Word 0xFFFF ACK
10.535278416666667,SMBus,PEC 0xB4 OK
10.536942333333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.537092416666667,SMBus,Command AverageTimeToEmpty 0x12
10.537300083333333,SMBus,Read address 0x0B ACK Protocol=Read word
10.537426166666666,SMBus,Word 0x8501 ACK
10.537834250000000,SMBus,PEC 0x76 OK
10.539357499999999,SMBus,Write address 0x0B ACK Protocol=Read word
10.539507666666667,SMBus,Command CycleCount 0x17
10.539715333333334,SMBus,Read address 0x0B ACK Protocol=Read word
10.539841166666667,SMBus,Word 0xF100 ACK
10.540211083333332,SMBus,PEC 0xC9 OK
10.541900500000001,SMBus,Write address 0x0B ACK Protocol=Read word
10.542050666666666,SMBus,Command MaxError 0x0C
10.542277500000001,SMBus,Read address 0x0B ACK Protocol=Read word
10.542484333333332,SMBus,Word 0x0800 ACK
10.542766916666666,SMBus,PEC 0x8D OK
10.544481833333334,SMBus,Write address 0x0B ACK Protocol=Read word
10.544632000000000,SMBus,Command RelativeStateOfCharge 0x0D
10.544865250000001,SMBus,Read address 0x0B ACK Protocol=Read word
10.545055583333333,SMBus,Word 0x6400 ACK
10.545335416666667,SMBus,PEC 0x92 OK
10.556634666666667,SMBus,Write address 0x0B ACK Protocol=Block write
10.556784750000000,SMBus,Command ManufacturerData 0x23
10.556992416666667,SMBus,Read address 0x0B ACK Protocol=Block write
10.557203166666667,SMBus,Byte count 0x0C
10.557378416666667,SMBus,Byte 0x42 ACK
10.557557416666667,SMBus,Byte 0x0A ACK
10.557736500000001,SMBus,Byte 0x05 ACK
10.557915500000000,SMBus,Byte 0x12 ACK
10.558037750000000,SMBus,Byte 0x86 ACK
10.558273500000000,SMBus,Byte 0x0F ACK
10.558408333333333,SMBus,Byte 0x86 ACK
10.558643916666666,SMBus,Byte 0x0F ACK
10.558766083333333,SMBus,Byte 0x86 ACK
10.559001916666666,SMBus,Byte 0x0F ACK
10.559123916666667,SMBus,Byte 0x86 ACK
10.559359083333334,SMBus,Byte 0x0F ACK
10.559535250000000,SMBus,PEC 0x1B OK
10.561094499999999,SMBus,Write address 0x0B ACK Protocol=Block write
10.561295749999999,SMBus,Command <error> 0x30
10.561503416666667,SMBus,Read address 0x0B ACK Protocol=Block write
10.561714666666667,SMBus,Byte count 0x0A
10.561889833333334,SMBus,Byte 0x09 ACK
10.562011999999999,SMBus,Byte 0xEB ACK
10.562247833333334,SMBus,Byte 0x1A ACK
10.562369750000000,SMBus,Byte 0xC1 ACK
10.562605000000000,SMBus,Byte 0x09 ACK
10.562784083333334,SMBus,Byte 0x15 ACK
10.562963083333333,SMBus,Byte 0x00 ACK
10.563142166666667,SMBus,Byte 0x00 ACK
10.563321250000000,SMBus,Byte 0x00 ACK
10.563500250000001,SMBus,Byte 0x00 ACK
10.563675416666667,SMBus,PEC 0x5A OK
12.567068583333333,SMBus,Write address 0x0B ACK Protocol=Read word
12.567218666666667,SMBus,Command ManufacturerAccess 0x00
12.567426333333334,SMBus,Read address 0x0B ACK Protocol=Read word
12.567596999999999,SMBus,Word 0x1800 ACK
12.567947416666666,SMBus,PEC 0x32 OK
12.569585999999999,SMBus,Write address 0x0B ACK Protocol=Read word
12.569774499999999,SMBus,Command BatteryStatus 0x16
12.569982166666666,SMBus,Read address 0x0B ACK Protocol=Read word
12.570108166666667,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
