Time [s], Analyzer Name, Decoded Protocol Result
0.343979416666667,SMBus,Command CycleCount 0x17
0.344353166666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.344621583333333,SMBus,Word 0x1405 ACK
0.344964000000000,SMBus,PEC 0xD0 OK
0.346167916666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.346318083333333,SMBus,Command MaxError 0x0C
0.346691833333333,SMBus,Read address 0x0B ACK Protocol=Read word
0.346966666666667,SMBus,Word 0x0000 ACK
0.347337500000000,SMBus,PEC 0x25 OK
0.348519333333333,SMBus,Write address 0x0B ACK Protocol=Read word
0.348669500000000,SMBus,Command RelativeStateOfCharge 0x0D
0.349043250000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.349311666666667,SMBus,Word 0x0000 ACK
0.349675583333333,SMBus,PEC 0x33 OK
0.350819666666667,SMBus,Write address 0x0B ACK Protocol=Block write
0.350969750000000,SMBus,Command ManufacturerData 0x23
0.351343583333333,SMBus,Read address 0x0B ACK Protocol=Block write
0.351663083333333,SMBus,Byte count 0x0E
0.351856250000000,SMBus,Byte 0x01 ACK
0.352034583333333,SMBus,Byte 0x2D ACK
0.352213416666667,SMBus,Byte 0x01 ACK
0.352393166666667,SMBus,Byte 0x2D ACK
0.352572000000000,SMBus,Byte 0x00 ACK
0.352751250000000,SMBus,Byte 0x00 ACK
0.352942666666667,SMBus,Byte 0x02 ACK
0.353134166666667,SMBus,Byte 0x00 ACK
0.353283500000000,SMBus,Byte 0xC4 ACK
0.353491250000000,SMBus,Byte 0x0E ACK
0.353641333333333,SMBus,Byte 0xC7 ACK
0.353849333333333,SMBus,Byte 0x0E ACK
0.354028583333333,SMBus,Byte 0x07 ACK
0.354206916666667,SMBus,Byte 0x30 ACK
0.354356916666667,SMBus,PEC 0xBA OK
0.355586416666667,SMBus,Write address 0x0B ACK Protocol=Block write
0.355736500000000,SMBus,Command <error> 0x30
0.356097583333333,SMBus,Read address 0x0B ACK Protocol=Block write
0.356532083333333,SMBus,Byte count 0x0A
0.356725000000000,SMBus,Byte 0x70 ACK
0.356874500000000,SMBus,Byte 0x9C ACK
0.357083083333333,SMBus,Byte 0x5B ACK
0.357261916666667,SMBus,Byte 0x19 ACK
0.357411250000000,SMBus,Byte 0x84 ACK
0.357619750000000,SMBus,Byte 0x4A ACK
0.357769083333333,SMBus,Byte 0x97 ACK
0.357977833333333,SMBus,Byte 0x00 ACK
0.358156666666667,SMBus,Byte 0x0B ACK
0.358335250000000,SMBus,Byte 0x00 ACK
0.358507333333333,SMBus,PEC 0x08 OK
0.360046416666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.360196583333333,SMBus,Command ManufacturerAccess 0x00
0.360570416666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.360838750000000,SMBus,Word 0x0210 ACK
0.361181166666667,SMBus,PEC 0x97 OK
0.362385083333333,SMBus,Write address 0x0B ACK Protocol=Read word
0.362535250000000,SMBus,Command BatteryStatus 0x16
0.362909000000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.363177250000000,SMBus,BatteryStatus 0x900A OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=0, OVER TEMP ALARM=1, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=0, DISCHARGING=0, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=ReservedCommand
0.363541833333333,SMBus,PEC 0x09 OK
0.364723750000000,SMBus,Write address 0x0B ACK Protocol=Read word
0.364873916666667,SMBus,Command ChargingCurrent 0x14
0.365247666666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.365516083333333,SMBus,Word 0x0000 ACK
0.365858500000000,SMBus,PEC 0xF2 OK
0.367317916666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.367468083333333,SMBus,Command ChargingVoltage 0x15
0.367829166666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.368110250000000,SMBus,Word 0x0000 ACK
0.368452750000000,SMBus,PEC 0xE4 OK
0.369656583333333,SMBus,Write address 0x0B ACK Protocol=Read word
