Time [s], Analyzer Name, Decoded Protocol Result
0.365535416666667,SMBus,Byte 0xEB ACK
0.365770750000000,SMBus,Byte 0x1A ACK
0.365893250000000,SMBus,Byte 0xC1 ACK
0.366128750000000,SMBus,Byte 0x09 ACK
0.366307750000000,SMBus,Byte 0x15 ACK
0.366499083333333,SMBus,Byte 0x00 ACK
0.366678000000000,SMBus,Byte 0x00 ACK
0.366857083333333,SMBus,Byte 0x00 ACK
0.367036000000000,SMBus,Byte 0x00 ACK
0.367212166666667,SMBus,PEC 0x5A OK
2.371081583333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.371231750000000,SMBus,Command ManufacturerAccess 0x00
2.371439416666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.371609666666667,SMBus,Word 0x1800 ACK
2.371973333333333,SMBus,PEC 0x32 OK
2.373484083333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.373634166666667,SMBus,Command BatteryStatus 0x16
2.373841833333334,SMBus,Read address 0x0B ACK Protocol=Read word
2.373968083333333,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
2.374324833333334,SMBus,PEC 0xD3 OK
2.375886500000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.376036666666667,SMBus,Command ChargingCurrent 0x14
2.376263500000000,SMBus,Read address 0x0B ACK Protocol=Read word
2.376483666666667,SMBus,Word 0x0000 ACK
2.376765666666667,SMBus,PEC 0xF2 OK
2.378327250000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.378477416666667,SMBus,Command ChargingVoltage 0x15
2.378685083333334,SMBus,Read address 0x0B ACK Protocol=Read word
2.378887166666667,SMBus,Word 0x3831 ACK
2.379219333333333,SMBus,PEC 0x22 OK
2.380704166666667,SMBus,Read address 0x0B ACK
2.380817583333333,SMBus,Bad PEC 0x04 should be 0x65
2.381061916666666,SMBus,Read address 0x0B ACK
2.381188166666667,SMBus,Byte 0x92 ACK
2.381421000000000,SMBus,Byte 0x0B ACK
2.381532166666667,SMBus,Bad PEC 0x87 should be 0x4E
2.383106583333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.383295083333334,SMBus,Command <error> 0x3B
2.383502666666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.383628750000000,SMBus,Word 0x920B ACK
2.384062416666667,SMBus,PEC 0x14 OK
2.385624000000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.385774166666667,SMBus,Command Voltage 0x09
2.385981833333333,SMBus,Read address 0x0B ACK Protocol=Read word
2.386166416666667,SMBus,Word 0x5930 ACK
2.386504416666666,SMBus,PEC 0x4A OK
2.388000916666666,SMBus,Write address 0x0B ACK Protocol=Read word
2.388151000000000,SMBus,Command RemainingCapacity 0x0F
2.388358666666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.388485250000000,SMBus,Word 0x8015 ACK
2.388828916666667,SMBus,PEC 0xC2 OK
2.390377750000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.390527916666667,SMBus,Command FullChargeCapacity 0x10
2.390754750000000,SMBus,Read address 0x0B ACK Protocol=Read word
2.390899916666667,SMBus,Word 0xA815 ACK
2.391308000000000,SMBus,PEC 0x71 OK
2.392831333333334,SMBus,Write address 0x0B ACK Protocol=Read word
2.392981416666667,SMBus,Command Current 0x0A
2.393189083333333,SMBus,Read address 0x0B ACK Protocol=Read word
2.393315333333333,SMBus,Word 0xEAFC ACK
2.393710000000000,SMBus,PEC 0x6A OK
2.395514833333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.395665000000000,SMBus,Command RunTimeToEmpty 0x11
2.395872666666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.395999166666666,SMBus,Word 0x8301 ACK
2.396406333333333,SMBus,PEC 0x32 OK
2.397930083333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.398080250000000,SMBus,Command AverageCurrent 0x0B
2.398313416666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.398439416666667,SMBus,Word 0xE9FC ACK
2.398835083333333,SMBus,PEC 0x43 OK
2.400332500000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.400482666666667,SMBus,Command AverageTimeToFull 0x13
2.400690333333333,SMBus,Read address 0x0B ACK Protocol=Read word
2.400816583333333,SMBus,Word 0xFFFF ACK
2.401173333333333,SMBus,PEC 0xB4 OK
2.402728583333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.402897916666667,SMBus,Command AverageTimeToEmpty 0x12
2.403105500000000,SMBus,Read address 0x0B ACK Protocol=Read word
2.403231916666666,SMBus,Word 0x8301 ACK
2.403639083333333,SMBus,PEC 0x08 OK
2.405508000000000,SMBus,Write address 0x0B ACK Protocol=Read word
2.405658083333333,SMBus,Command CycleCount 0x17
2.405865750000000,SMBus,Read address 0x0B ACK Protocol=Read word
2.405992000000000,SMBus,Word 0xF100 ACK
2.406361583333333,SMBus,PEC 0xC9 OK
2.407910416666667,SMBus,Write address 0x0B ACK Protocol=Read word
2.408060583333334,SMBus,Command MaxError 0x0C
2.408293750000000,SMBus,Read address 0x0B ACK Protocol=Read word
2.408481750000000,SMBus,Word 0x0800 ACK
2.408764000000000,SMBus,PEC 0x8D OK
2.410325583333333,SMBus,Write address 0x0B ACK Protocol=Read word
2.410475750000000,SMBus,Command RelativeStateOfCharge 0x0D
2.410683416666667,SMBus,Read address 0x0B ACK Protocol=Read word
2.410873416666667,SMBus,Word 0x6300 ACK
2.411153666666667,SMBus,PEC 0xF9 OK
2.412664166666667,SMBus,Write address 0x0B ACK Protocol=Block write
2.412814333333333,SMBus,Command ManufacturerData 0x23
2.413022000000000,SMBus,Read address 0x0B ACK Protocol=Block write
2.413232583333333,SMBus,Byte count 0x0C
2.413408666666667,SMBus,Byte 0x42 ACK
2.413586666666667,SMBus,Byte 0x0A ACK
2.413765666666666,SMBus,Byte 0x05 ACK
2.413944750000000,SMBus,Byte 0x12 ACK
2.414067250000000,SMBus,Byte 0x86 ACK
2.414302750000000,SMBus,Byte 0x0F ACK
2.414425083333333,SMBus,Byte 0x86 ACK
2.414660750000000,SMBus,Byte 0x0F ACK
2.414782833333333,SMBus,Byte 0x86 ACK
2.415018833333333,SMBus,Byte 0x0F ACK
2.415140666666667,SMBus,Byte 0x86 ACK
2.415375833333333,SMBus,Byte 0x0F ACK
2.415552000000000,SMBus,PEC 0x1B OK
2.417098416666667,SMBus,Write address 0x0B ACK Protocol=Block write
2.417248583333333,SMBus,Command <error> 0x30
2.417456250000000,SMBus,Read address 0x0B ACK Protocol=Block write
2.417667250000000,SMBus,Byte count 0x0A
2.417842416666667,SMBus,Byte 0x09 ACK
2.417964833333333,SMBus,Byte 0xEB ACK
2.418200333333334,SMBus,Byte 0x1A ACK
2.418322583333333,SMBus,Byte 0xC1 ACK
2.418558333333333,SMBus,Byte 0x09 ACK
2.418737333333334,SMBus,Byte 0x15 ACK
2.418928666666667,SMBus,Byte 0x00 ACK
2.419107666666667,SMBus,Byte 0x00 ACK
2.419286583333333,SMBus,Byte 0x00 ACK
2.419465583333333,SMBus,Byte 0x00 ACK
2.419641666666667,SMBus,PEC 0x5A OK
4.423518166666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.423668333333334,SMBus,Command ManufacturerAccess 0x00
4.423876000000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.424046166666667,SMBus,Word 0x1800 ACK
4.424397583333334,SMBus,PEC 0x32 OK
4.425920583333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.426070750000000,SMBus,Command BatteryStatus 0x16
4.426278416666666,SMBus,Read address 0x0B ACK Protocol=Read word
4.426404333333333,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
4.426761416666666,SMBus,PEC 0xD3 OK
4.428323000000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.428473166666667,SMBus,Command ChargingCurrent 0x14
4.428700000000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.428919750000000,SMBus,Word 0x0000 ACK
4.429202166666666,SMBus,PEC 0xF2 OK
4.430751000000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.430901166666667,SMBus,Command ChargingVoltage 0x15
4.431108833333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.431310333333333,SMBus,Word 0x3831 ACK
4.431642583333334,SMBus,PEC 0x22 OK
4.433102333333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.433252500000000,SMBus,Command Temperature 0x08
4.433460166666666,SMBus,Read address 0x0B ACK Protocol=Read word
4.433586333333333,SMBus,Word 0x920B ACK
4.433930333333334,SMBus,PEC 0x87 OK
4.435479166666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.435629333333333,SMBus,Command <error> 0x3B
4.435837000000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.435963750000000,SMBus,Word 0x920B ACK
4.436396583333333,SMBus,PEC 0x14 OK
4.437920000000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.438070083333334,SMBus,Command Voltage 0x09
4.438277750000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.438462500000000,SMBus,Word 0x5D30 ACK
4.438798666666667,SMBus,PEC 0x1E OK
4.440296833333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.440447000000000,SMBus,Command RemainingCapacity 0x0F
4.440654666666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.440848083333333,SMBus,Word 0x7F15 ACK
4.441188916666666,SMBus,PEC 0x15 OK
4.442993166666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.443143333333333,SMBus,Command FullChargeCapacity 0x10
4.443351000000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.443477000000000,SMBus,Word 0xA815 ACK
4.443885083333333,SMBus,PEC 0x71 OK
4.445408416666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.445558583333334,SMBus,Command Current 0x0A
4.445766250000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.445892416666666,SMBus,Word 0xF2FC ACK
4.446236416666666,SMBus,PEC 0x95 OK
4.447810833333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.447961000000000,SMBus,Command RunTimeToEmpty 0x11
4.448187833333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.448332916666667,SMBus,Word 0x8601 ACK
4.448741000000000,SMBus,PEC 0x73 OK
4.450264416666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.450414500000000,SMBus,Command AverageCurrent 0x0B
4.450622166666666,SMBus,Read address 0x0B ACK Protocol=Read word
4.450748416666666,SMBus,Word 0xF0FC ACK
4.451092416666667,SMBus,PEC 0xA9 OK
4.452960750000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.453110916666667,SMBus,Command AverageTimeToFull 0x13
4.453318583333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.453444833333333,SMBus,Word 0xFFFF ACK
4.453814333333334,SMBus,PEC 0xB4 OK
4.455375916666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.455526083333333,SMBus,Command AverageTimeToEmpty 0x12
4.455759333333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.455886000000000,SMBus,Word 0x8601 ACK
4.456293166666667,SMBus,PEC 0x49 OK
4.457816750000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.457966833333334,SMBus,Command CycleCount 0x17
4.458174500000000,SMBus,Read address 0x0B NACK Protocol=Read word
4.458287916666666,SMBus,Word 0x7800 NACK
4.458647333333333,SMBus,Bad PEC 0x64 should be 0xC2
4.460231916666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.460382083333333,SMBus,Command MaxError 0x0C
4.460589750000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.460777333333334,SMBus,Word 0x0800 ACK
4.461060000000000,SMBus,PEC 0x8D OK
4.462966583333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.463116750000000,SMBus,Command RelativeStateOfCharge 0x0D
4.463324416666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.463514500000000,SMBus,Word 0x6300 ACK
4.463807416666667,SMBus,PEC 0xF9 OK
4.465381833333334,SMBus,Write address 0x0B ACK Protocol=Block write
4.465532000000000,SMBus,Command ManufacturerData 0x23
4.465739666666667,SMBus,Read address 0x0B ACK Protocol=Block write
4.465949750000000,SMBus,Byte count 0x0C
4.466125916666667,SMBus,Byte 0x42 ACK
4.466304916666667,SMBus,Byte 0x0A ACK
4.466483833333333,SMBus,Byte 0x05 ACK
4.466662750000000,SMBus,Byte 0x12 ACK
